etf,year_value,year_name,percentile,return
3x,30,30yr,92,285.8423468786021
3x,30,30yr,93,330.14152962093766
3x,30,30yr,94,386.3047130277174
3x,30,30yr,95,456.8799767805749
3x,30,30yr,96,566.0582024516805
3x,30,30yr,97,738.4488861939375
3x,30,30yr,98,1056.2288216602988
3x,30,30yr,99,1750.0204725752146
3x,30,30yr,100,35294.67084286076
70_30,1,1yr,0,-0.4846260221133692
70_30,1,1yr,1,-0.2895158035212175
70_30,1,1yr,2,-0.25723516603281726
70_30,1,1yr,3,-0.23473230564518605
70_30,1,1yr,4,-0.2166152232623087
70_30,1,1yr,5,-0.20139147007553007
70_30,1,1yr,6,-0.1880891796985555
70_30,1,1yr,7,-0.17617044290876108
70_30,1,1yr,8,-0.165926207657631
70_30,1,1yr,9,-0.1565959740560014
70_30,1,1yr,10,-0.1474932955201676
70_30,1,1yr,11,-0.13914344962112601
70_30,1,1yr,12,-0.13094664802434006
70_30,1,1yr,13,-0.12388917053719815
70_30,1,1yr,14,-0.11642815759185665
70_30,1,1yr,15,-0.10930619871585529
70_30,1,1yr,16,-0.10255715087740767
70_30,1,1yr,17,-0.09607485406012344
70_30,1,1yr,18,-0.08982995835638978
70_30,1,1yr,19,-0.0835838084376864
70_30,1,1yr,20,-0.07717357860345424
70_30,1,1yr,21,-0.07120828793845835
70_30,1,1yr,22,-0.0656673165824783
70_30,1,1yr,23,-0.059848012806442086
70_30,1,1yr,24,-0.054346366238092345
70_30,1,1yr,25,-0.04857922778914178
70_30,1,1yr,26,-0.04315159334860019
70_30,1,1yr,27,-0.03760456783367024
70_30,1,1yr,28,-0.03214913744709826
70_30,1,1yr,29,-0.026884667069519037
70_30,1,1yr,30,-0.021655350043901497
70_30,1,1yr,31,-0.016142060484687457
70_30,1,1yr,32,-0.010821934799963372
70_30,1,1yr,33,-0.005480578054418329
70_30,1,1yr,34,-0.0006051022106548735
70_30,1,1yr,35,0.004329914385823785
70_30,1,1yr,36,0.009557858856912368
70_30,1,1yr,37,0.014781311073038504
70_30,1,1yr,38,0.019689801881490387
70_30,1,1yr,39,0.02489525848049727
70_30,1,1yr,40,0.029838916356992762
70_30,1,1yr,41,0.034592913177030525
70_30,1,1yr,42,0.03965232146079365
70_30,1,1yr,43,0.044911596087130176
70_30,1,1yr,44,0.050390238245334076
70_30,1,1yr,45,0.05556198376385624
70_30,1,1yr,46,0.06051472243239757
70_30,1,1yr,47,0.06547177564868395
70_30,1,1yr,48,0.07068148258528477
70_30,1,1yr,49,0.07584433022926801
70_30,1,1yr,50,0.08085003074213312
70_30,1,1yr,51,0.08606627399855497
70_30,1,1yr,52,0.09131038059777485
70_30,1,1yr,53,0.09662683431725051
70_30,1,1yr,54,0.10199843609203724
70_30,1,1yr,55,0.10745958339063913
70_30,1,1yr,56,0.11278640705515776
70_30,1,1yr,57,0.11830197561558223
70_30,1,1yr,58,0.12406709613090283
70_30,1,1yr,59,0.1296528307980761
70_30,1,1yr,60,0.13495585547378217
70_30,1,1yr,61,0.14078336582382533
70_30,1,1yr,62,0.1466347415189735
70_30,1,1yr,63,0.1529240323104759
70_30,1,1yr,64,0.15884930412235326
70_30,1,1yr,65,0.16498640529840192
70_30,1,1yr,66,0.17130260517521542
70_30,1,1yr,67,0.17778543000902997
70_30,1,1yr,68,0.1838730942370957
70_30,1,1yr,69,0.19066739283274592
70_30,1,1yr,70,0.19752693784559075
70_30,1,1yr,71,0.2044064896375155
70_30,1,1yr,72,0.21131837118450353
70_30,1,1yr,73,0.2190095348160796
70_30,1,1yr,74,0.22700033909812556
70_30,1,1yr,75,0.23451056756400673
70_30,1,1yr,76,0.24275437927392002
70_30,1,1yr,77,0.25125572069934105
70_30,1,1yr,78,0.2600159992447211
70_30,1,1yr,79,0.2685206764043595
70_30,1,1yr,80,0.2777249614068214
70_30,1,1yr,81,0.28738262293075323
70_30,1,1yr,82,0.2974710145290699
70_30,1,1yr,83,0.30787119865726736
70_30,1,1yr,84,0.31872426524230163
70_30,1,1yr,85,0.330222625505579
70_30,1,1yr,86,0.34267478434342336
70_30,1,1yr,87,0.3559566011443611
70_30,1,1yr,88,0.37013429145593213
70_30,1,1yr,89,0.38556680069353055
70_30,1,1yr,90,0.40166180061137174
70_30,1,1yr,91,0.41871561150314573
70_30,1,1yr,92,0.43702279384998544
70_30,1,1yr,93,0.4591674112035845
70_30,1,1yr,94,0.4848547097753746
70_30,1,1yr,95,0.5145734543918048
70_30,1,1yr,96,0.5499822218299115
70_30,1,1yr,97,0.5932466500961778
70_30,1,1yr,98,0.6561004201419216
70_30,1,1yr,99,0.764165037991581
70_30,1,1yr,100,1.7749421545837294
70_30,3,3yr,0,-0.6433649914408517
70_30,3,3yr,1,-0.3719267697722922
70_30,3,3yr,2,-0.323978849185977
70_30,3,3yr,3,-0.29059722823840844
70_30,3,3yr,4,-0.2648106945443492
70_30,3,3yr,5,-0.24344962626889452
70_30,3,3yr,6,-0.22371375882196892
70_30,3,3yr,7,-0.20483435720811471
70_30,3,3yr,8,-0.18881384872231072
70_30,3,3yr,9,-0.1734324995792431
70_30,3,3yr,10,-0.15856962423513016
70_30,3,3yr,11,-0.14506116734937724
70_30,3,3yr,12,-0.1314227875371548
70_30,3,3yr,13,-0.11877403993769205
70_30,3,3yr,14,-0.10646950829006341
70_30,3,3yr,15,-0.09444461714053196
70_30,3,3yr,16,-0.08279191290397821
70_30,3,3yr,17,-0.07124081866440249
70_30,3,3yr,18,-0.059439639637689085
70_30,3,3yr,19,-0.048753792055099915
70_30,3,3yr,20,-0.038004556376352694
70_30,3,3yr,21,-0.027393188419265458
70_30,3,3yr,22,-0.01679990886034402
70_30,3,3yr,23,-0.006707169524845978
70_30,3,3yr,24,0.003136642941876558
70_30,3,3yr,25,0.013295099641005115
70_30,3,3yr,26,0.023825240307267667
70_30,3,3yr,27,0.03407144870625341
70_30,3,3yr,28,0.04400101161996711
70_30,3,3yr,29,0.05418303697266481
70_30,3,3yr,30,0.0643513177007698
70_30,3,3yr,31,0.07394391742186865
70_30,3,3yr,32,0.08343184109739091
70_30,3,3yr,33,0.09327699610788379
70_30,3,3yr,34,0.1030432103372768
70_30,3,3yr,35,0.11294465332064783
70_30,3,3yr,36,0.12241392379358193
70_30,3,3yr,37,0.132263655444404
70_30,3,3yr,38,0.1418396076924784
70_30,3,3yr,39,0.1516481949990858
70_30,3,3yr,40,0.16170340725284293
70_30,3,3yr,41,0.17124119268397078
70_30,3,3yr,42,0.18107547492394865
70_30,3,3yr,43,0.19150164123649988
70_30,3,3yr,44,0.20116848456747582
70_30,3,3yr,45,0.2112340843878332
70_30,3,3yr,46,0.22182911874212513
70_30,3,3yr,47,0.23220545192574005
70_30,3,3yr,48,0.242192997643066
70_30,3,3yr,49,0.2524074202598321
70_30,3,3yr,50,0.263055459875645
70_30,3,3yr,51,0.27433277636960596
70_30,3,3yr,52,0.28509761059637634
70_30,3,3yr,53,0.29640765959470455
70_30,3,3yr,54,0.3080494174835676
70_30,3,3yr,55,0.31934861769412404
70_30,3,3yr,56,0.330943544245639
70_30,3,3yr,57,0.3432425509496356
70_30,3,3yr,58,0.3556401173162151
70_30,3,3yr,59,0.36767383648589547
70_30,3,3yr,60,0.38018566536616605
70_30,3,3yr,61,0.3923352316519429
70_30,3,3yr,62,0.40505666440145693
70_30,3,3yr,63,0.41753298569710895
70_30,3,3yr,64,0.43098218178807535
70_30,3,3yr,65,0.44569475024410615
70_30,3,3yr,66,0.46023653186395663
70_30,3,3yr,67,0.47412943681052955
70_30,3,3yr,68,0.489109477210557
70_30,3,3yr,69,0.5038844145871886
70_30,3,3yr,70,0.5198112742997091
70_30,3,3yr,71,0.5364512710135956
70_30,3,3yr,72,0.5527632696463062
70_30,3,3yr,73,0.5698974531886996
70_30,3,3yr,74,0.5881118800981853
70_30,3,3yr,75,0.60604723363117
70_30,3,3yr,76,0.62444230492699
70_30,3,3yr,77,0.6432184545296145
70_30,3,3yr,78,0.662900688236421
70_30,3,3yr,79,0.683244546902855
70_30,3,3yr,80,0.7067494155851647
70_30,3,3yr,81,0.7295083480033078
70_30,3,3yr,82,0.7538490303958122
70_30,3,3yr,83,0.7814169875947476
70_30,3,3yr,84,0.8061500203597607
70_30,3,3yr,85,0.8338996641484069
70_30,3,3yr,86,0.8649580010907219
70_30,3,3yr,87,0.8989463257394887
70_30,3,3yr,88,0.9358518639984714
70_30,3,3yr,89,0.9734701976579172
70_30,3,3yr,90,1.016657610904217
70_30,3,3yr,91,1.0648535276051794
70_30,3,3yr,92,1.1192212166593707
70_30,3,3yr,93,1.1752942179384827
70_30,3,3yr,94,1.2460694392622673
70_30,3,3yr,95,1.3266753172148231
70_30,3,3yr,96,1.4274376497340446
70_30,3,3yr,97,1.5664275268391372
70_30,3,3yr,98,1.7726175007536449
70_30,3,3yr,99,2.1150763342247005
70_30,3,3yr,100,10.57728410130958
70_30,5,5yr,0,-0.7055129823114875
70_30,5,5yr,1,-0.38986311878196733
70_30,5,5yr,2,-0.3335870390381943
70_30,5,5yr,3,-0.2922396416133244
70_30,5,5yr,4,-0.26006116965967224
70_30,5,5yr,5,-0.2309560261385648
70_30,5,5yr,6,-0.20592675189038143
70_30,5,5yr,7,-0.18240802738725997
70_30,5,5yr,8,-0.16144616024201308
70_30,5,5yr,9,-0.14107350659065557
70_30,5,5yr,10,-0.12261305678350296
70_30,5,5yr,11,-0.10474935260351653
70_30,5,5yr,12,-0.08746785327422331
70_30,5,5yr,13,-0.07084421518012118
70_30,5,5yr,14,-0.053036441854825894
70_30,5,5yr,15,-0.03635481209127266
70_30,5,5yr,16,-0.020387244866370308
70_30,5,5yr,17,-0.0046533339626528974
70_30,5,5yr,18,0.010653525397950475
70_30,5,5yr,19,0.025346850026683222
70_30,5,5yr,20,0.040065242872515075
70_30,5,5yr,21,0.05476335729423592
70_30,5,5yr,22,0.07007877509702426
70_30,5,5yr,23,0.084463363795832
70_30,5,5yr,24,0.09854305687115866
70_30,5,5yr,25,0.1123422678348138
70_30,5,5yr,26,0.1256508743068872
70_30,5,5yr,27,0.13960963166163465
70_30,5,5yr,28,0.1538805717084399
70_30,5,5yr,29,0.16810227206790918
70_30,5,5yr,30,0.1825582527913399
70_30,5,5yr,31,0.19710317715587353
70_30,5,5yr,32,0.21126571028879793
70_30,5,5yr,33,0.22478591991307445
70_30,5,5yr,34,0.23914192032395903
70_30,5,5yr,35,0.2529675036838814
70_30,5,5yr,36,0.26653422634265933
70_30,5,5yr,37,0.2804318718851062
70_30,5,5yr,38,0.29516138567231076
70_30,5,5yr,39,0.30957680150285816
70_30,5,5yr,40,0.3247154364702999
70_30,5,5yr,41,0.34006149946841285
70_30,5,5yr,42,0.35453346054925766
70_30,5,5yr,43,0.36998049382779763
70_30,5,5yr,44,0.3847991533316576
70_30,5,5yr,45,0.3993335211321627
70_30,5,5yr,46,0.4147594481779471
70_30,5,5yr,47,0.4308601974757571
70_30,5,5yr,48,0.4473386102678367
70_30,5,5yr,49,0.4638004193347205
70_30,5,5yr,50,0.4800872003863011
70_30,5,5yr,51,0.4958501723739259
70_30,5,5yr,52,0.5127500983413316
70_30,5,5yr,53,0.5289456033936916
70_30,5,5yr,54,0.546341487239914
70_30,5,5yr,55,0.564839396018374
70_30,5,5yr,56,0.5833945710262645
70_30,5,5yr,57,0.6017046130702967
70_30,5,5yr,58,0.6198827329425913
70_30,5,5yr,59,0.6395896284904186
70_30,5,5yr,60,0.6591321532177746
70_30,5,5yr,61,0.6793613864977586
70_30,5,5yr,62,0.7004551655857273
70_30,5,5yr,63,0.7206551089693467
70_30,5,5yr,64,0.7414326420381809
70_30,5,5yr,65,0.7622992919179978
70_30,5,5yr,66,0.7844226972465507
70_30,5,5yr,67,0.8081732583139687
70_30,5,5yr,68,0.8320179031288915
70_30,5,5yr,69,0.8564079896666994
70_30,5,5yr,70,0.8820420159346553
70_30,5,5yr,71,0.9087009038923686
70_30,5,5yr,72,0.9361697415355057
70_30,5,5yr,73,0.9656546187480233
70_30,5,5yr,74,0.9945372525547358
70_30,5,5yr,75,1.0251860840664826
70_30,5,5yr,76,1.0562221903029814
70_30,5,5yr,77,1.0892092585328033
70_30,5,5yr,78,1.1234685141735143
70_30,5,5yr,79,1.1601115922941512
70_30,5,5yr,80,1.1989232320971719
70_30,5,5yr,81,1.2379928417940538
70_30,5,5yr,82,1.2807092402747453
70_30,5,5yr,83,1.325779372237857
70_30,5,5yr,84,1.374532870047363
70_30,5,5yr,85,1.4258499930964312
70_30,5,5yr,86,1.4839198023174034
70_30,5,5yr,87,1.547795878241513
70_30,5,5yr,88,1.6103584944820646
70_30,5,5yr,89,1.680135975295507
70_30,5,5yr,90,1.7576759396148258
70_30,5,5yr,91,1.8465711107346923
70_30,5,5yr,92,1.9471242144990333
70_30,5,5yr,93,2.065900811733349
70_30,5,5yr,94,2.1999692736126777
70_30,5,5yr,95,2.371635111844138
70_30,5,5yr,96,2.575636247973126
70_30,5,5yr,97,2.8591911644588706
70_30,5,5yr,98,3.2561128108165773
70_30,5,5yr,99,3.9945863802039803
70_30,5,5yr,100,16.816549909749572
70_30,10,10yr,0,-0.7593334938427172
70_30,10,10yr,1,-0.35540307909244295
70_30,10,10yr,2,-0.2713822382764623
70_30,10,10yr,3,-0.2126113337914362
70_30,10,10yr,4,-0.16386378977516253
70_30,10,10yr,5,-0.11877334340128712
70_30,10,10yr,6,-0.08148572850178083
70_30,10,10yr,7,-0.04524437842988013
70_30,10,10yr,8,-0.011619031682458786
70_30,10,10yr,9,0.020818166666025234
70_30,10,10yr,10,0.05286320366121218
70_30,10,10yr,11,0.08330873965849041
70_30,10,10yr,12,0.11234819590657577
70_30,10,10yr,13,0.13897322883570967
70_30,10,10yr,14,0.1672552246844893
70_30,10,10yr,15,0.1935677937269331
70_30,10,10yr,16,0.22194160345936526
70_30,10,10yr,17,0.248671541119785
70_30,10,10yr,18,0.27479356709624836
70_30,10,10yr,19,0.30144832361791624
70_30,10,10yr,20,0.3284610231908833
70_30,10,10yr,21,0.35520742895564505
70_30,10,10yr,22,0.3801176061583627
70_30,10,10yr,23,0.4057705001570669
70_30,10,10yr,24,0.4317914623088111
70_30,10,10yr,25,0.4578541894257103
70_30,10,10yr,26,0.484514250645682
70_30,10,10yr,27,0.5091442601577943
70_30,10,10yr,28,0.5345592956391271
70_30,10,10yr,29,0.5615972412173271
70_30,10,10yr,30,0.588483761525868
70_30,10,10yr,31,0.6151933819024575
70_30,10,10yr,32,0.6428840219885976
70_30,10,10yr,33,0.6707309820604477
70_30,10,10yr,34,0.6995416457608314
70_30,10,10yr,35,0.7278438810796741
70_30,10,10yr,36,0.7561372811113688
70_30,10,10yr,37,0.7860602030874896
70_30,10,10yr,38,0.8150060647666627
70_30,10,10yr,39,0.8448386889849537
70_30,10,10yr,40,0.8732539844779779
70_30,10,10yr,41,0.9032382304036466
70_30,10,10yr,42,0.9333586814190813
70_30,10,10yr,43,0.9640436184460752
70_30,10,10yr,44,0.9946493477963513
70_30,10,10yr,45,1.0279175855369704
70_30,10,10yr,46,1.0604862965909883
70_30,10,10yr,47,1.0936926025480502
70_30,10,10yr,48,1.1276589725139992
70_30,10,10yr,49,1.1618109976630422
70_30,10,10yr,50,1.1986722590434438
70_30,10,10yr,51,1.2358541974723773
70_30,10,10yr,52,1.271320020077471
70_30,10,10yr,53,1.308627881242695
70_30,10,10yr,54,1.3481642826815856
70_30,10,10yr,55,1.3872247091490035
70_30,10,10yr,56,1.4271981212020186
70_30,10,10yr,57,1.4671372942379226
70_30,10,10yr,58,1.5084926559296317
70_30,10,10yr,59,1.5534202117092906
70_30,10,10yr,60,1.5968250953326617
70_30,10,10yr,61,1.6437674260636366
70_30,10,10yr,62,1.6950002075461805
70_30,10,10yr,63,1.7444350271462574
70_30,10,10yr,64,1.7960271193856858
70_30,10,10yr,65,1.847172816468472
70_30,10,10yr,66,1.9047959933370433
70_30,10,10yr,67,1.9626928679351625
70_30,10,10yr,68,2.020218979374095
70_30,10,10yr,69,2.0792923532644547
70_30,10,10yr,70,2.146606241720047
70_30,10,10yr,71,2.211795018715609
70_30,10,10yr,72,2.2792793493304684
70_30,10,10yr,73,2.354032919214971
70_30,10,10yr,74,2.4297978048259496
70_30,10,10yr,75,2.5098039489980906
70_30,10,10yr,76,2.5931860408940928
70_30,10,10yr,77,2.6787396677261732
70_30,10,10yr,78,2.7732814207585834
70_30,10,10yr,79,2.8725779809172813
70_30,10,10yr,80,2.9790267859285717
70_30,10,10yr,81,3.0869047201738233
70_30,10,10yr,82,3.2063505646340222
70_30,10,10yr,83,3.330244097159538
70_30,10,10yr,84,3.4637407901552604
70_30,10,10yr,85,3.6157843530057754
70_30,10,10yr,86,3.7892208510027388
70_30,10,10yr,87,3.9716570025949762
70_30,10,10yr,88,4.16241034118349
70_30,10,10yr,89,4.382965058610627
70_30,10,10yr,90,4.626686993140229
70_30,10,10yr,91,4.90286761205077
70_30,10,10yr,92,5.230342179898312
70_30,10,10yr,93,5.613577937032022
70_30,10,10yr,94,6.087721478698148
70_30,10,10yr,95,6.663617732096575
70_30,10,10yr,96,7.404848597181511
70_30,10,10yr,97,8.423554192752658
70_30,10,10yr,98,10.064709672184371
70_30,10,10yr,99,13.609492243683114
70_30,10,10yr,100,81.57019448586256
70_30,15,15yr,0,-0.7806808904869005
70_30,15,15yr,1,-0.27159237582003737
70_30,15,15yr,2,-0.15433082789788846
70_30,15,15yr,3,-0.06953608237383677
70_30,15,15yr,4,0.004909027318943576
70_30,15,15yr,5,0.062291041546883
70_30,15,15yr,6,0.11780504483642418
70_30,15,15yr,7,0.16749773594141293
70_30,15,15yr,8,0.21312352313850325
70_30,15,15yr,9,0.26218674502240913
70_30,15,15yr,10,0.3091207263795366
70_30,15,15yr,11,0.35563645645107833
70_30,15,15yr,12,0.40059599613689634
70_30,15,15yr,13,0.44273148257625233
70_30,15,15yr,14,0.486001990356346
70_30,15,15yr,15,0.5292573285887114
70_30,15,15yr,16,0.573009427536199
70_30,15,15yr,17,0.615959419439749
70_30,15,15yr,18,0.6574836423355891
70_30,15,15yr,19,0.6987197936046113
70_30,15,15yr,20,0.7414644455175803
70_30,15,15yr,21,0.7830150042312615
70_30,15,15yr,22,0.8285570438892529
70_30,15,15yr,23,0.8701880716631437
70_30,15,15yr,24,0.9152581685898222
70_30,15,15yr,25,0.9584084164262017
70_30,15,15yr,26,1.003875702283531
70_30,15,15yr,27,1.0483412796739082
70_30,15,15yr,28,1.095004102700894
70_30,15,15yr,29,1.142216457677559
70_30,15,15yr,30,1.1903126347609465
70_30,15,15yr,31,1.2375818399711416
70_30,15,15yr,32,1.2846897841087381
70_30,15,15yr,33,1.3306518812250139
70_30,15,15yr,34,1.3765623923056443
70_30,15,15yr,35,1.4272610723745947
70_30,15,15yr,36,1.478214714104952
70_30,15,15yr,37,1.5328760054791333
70_30,15,15yr,38,1.5853437095258243
70_30,15,15yr,39,1.6403320380834896
70_30,15,15yr,40,1.6948997100281682
70_30,15,15yr,41,1.7475296844861439
70_30,15,15yr,42,1.8002826699046648
70_30,15,15yr,43,1.8569917898934856
70_30,15,15yr,44,1.9133639935770403
70_30,15,15yr,45,1.9719806676150138
70_30,15,15yr,46,2.0359884253629286
70_30,15,15yr,47,2.0967911486298934
70_30,15,15yr,48,2.1607220627522272
70_30,15,15yr,49,2.224629767654278
70_30,15,15yr,50,2.2888195673090905
70_30,15,15yr,51,2.3589387455170425
70_30,15,15yr,52,2.430347387475977
70_30,15,15yr,53,2.5018672552188326
70_30,15,15yr,54,2.577952507395826
70_30,15,15yr,55,2.650730362493802
70_30,15,15yr,56,2.731040424075233
70_30,15,15yr,57,2.812041605591398
70_30,15,15yr,58,2.8939315479396823
70_30,15,15yr,59,2.982149034258436
70_30,15,15yr,60,3.0731258173619436
70_30,15,15yr,61,3.16057829506107
70_30,15,15yr,62,3.2617286218604757
70_30,15,15yr,63,3.3652493913164436
70_30,15,15yr,64,3.4674525332979824
70_30,15,15yr,65,3.5722668639706594
70_30,15,15yr,66,3.6807017443887444
70_30,15,15yr,67,3.795173937907794
70_30,15,15yr,68,3.915384800058929
70_30,15,15yr,69,4.0403003024664415
70_30,15,15yr,70,4.172392670388854
70_30,15,15yr,71,4.317840650049304
70_30,15,15yr,72,4.463624749456266
70_30,15,15yr,73,4.6265545715666345
70_30,15,15yr,74,4.79239776677602
70_30,15,15yr,75,4.980390688129162
70_30,15,15yr,76,5.173049571502444
70_30,15,15yr,77,5.367862630341421
70_30,15,15yr,78,5.580885810119515
70_30,15,15yr,79,5.80655522597011
70_30,15,15yr,80,6.036850748449499
70_30,15,15yr,81,6.285466792123735
70_30,15,15yr,82,6.560912965691841
70_30,15,15yr,83,6.878557599983141
70_30,15,15yr,84,7.2032410309403225
70_30,15,15yr,85,7.573622495398741
70_30,15,15yr,86,8.009896260687723
70_30,15,15yr,87,8.441014724147943
70_30,15,15yr,88,8.933226444049964
70_30,15,15yr,89,9.495438048592504
70_30,15,15yr,90,10.113875723767894
70_30,15,15yr,91,10.874934406497069
70_30,15,15yr,92,11.754686887596387
70_30,15,15yr,93,12.884081046877746
70_30,15,15yr,94,14.159334644956434
70_30,15,15yr,95,15.744508642454752
70_30,15,15yr,96,17.760231266661496
70_30,15,15yr,97,21.081781375764848
70_30,15,15yr,98,25.95351432404335
70_30,15,15yr,99,37.00191787135603
70_30,15,15yr,100,559.1623291510638
70_30,20,20yr,0,-0.693604454861581
70_30,20,20yr,1,-0.14277922418484668
70_30,20,20yr,2,0.014561197814748295
70_30,20,20yr,3,0.12219589249153781
70_30,20,20yr,4,0.21728398423537806
70_30,20,20yr,5,0.31126361439776273
70_30,20,20yr,6,0.3875371921086226
70_30,20,20yr,7,0.46105816475147055
70_30,20,20yr,8,0.5350750171460887
70_30,20,20yr,9,0.6072130420565627
70_30,20,20yr,10,0.6780405905119818
70_30,20,20yr,11,0.7458273426798431
70_30,20,20yr,12,0.80982125153037
70_30,20,20yr,13,0.8766376726181113
70_30,20,20yr,14,0.9436714878862731
70_30,20,20yr,15,1.0089658909119341
70_30,20,20yr,16,1.075613282204628
70_30,20,20yr,17,1.140099217346338
70_30,20,20yr,18,1.201776680548518
70_30,20,20yr,19,1.265454442001858
70_30,20,20yr,20,1.333574594298855
70_30,20,20yr,21,1.4012940318304645
70_30,20,20yr,22,1.4720715119290957
70_30,20,20yr,23,1.539201188376027
70_30,20,20yr,24,1.6062989231942117
70_30,20,20yr,25,1.675350544292501
70_30,20,20yr,26,1.7474640176681895
70_30,20,20yr,27,1.8169246347743868
70_30,20,20yr,28,1.8872682249928896
70_30,20,20yr,29,1.9619849031666523
70_30,20,20yr,30,2.0373476749927035
70_30,20,20yr,31,2.1161375584091107
70_30,20,20yr,32,2.1936934960444523
70_30,20,20yr,33,2.268623996409235
70_30,20,20yr,34,2.346952046880223
70_30,20,20yr,35,2.4288232475549707
70_30,20,20yr,36,2.51216155308651
70_30,20,20yr,37,2.598704383100935
70_30,20,20yr,38,2.6850241406665845
70_30,20,20yr,39,2.777215859586677
70_30,20,20yr,40,2.8658995115291224
70_30,20,20yr,41,2.9619856693343296
70_30,20,20yr,42,3.0635099296285713
70_30,20,20yr,43,3.16392186872116
70_30,20,20yr,44,3.2655552217291635
70_30,20,20yr,45,3.373107855579211
70_30,20,20yr,46,3.485340232629021
70_30,20,20yr,47,3.6008256124429074
70_30,20,20yr,48,3.71882860279689
70_30,20,20yr,49,3.8408109651506415
70_30,20,20yr,50,3.9654449464436516
70_30,20,20yr,51,4.091033629849511
70_30,20,20yr,52,4.213431467114114
70_30,20,20yr,53,4.345460241260448
70_30,20,20yr,54,4.485393139617408
70_30,20,20yr,55,4.625821640798089
70_30,20,20yr,56,4.768386322907654
70_30,20,20yr,57,4.914521222193794
70_30,20,20yr,58,5.068954347010612
70_30,20,20yr,59,5.230668629931335
70_30,20,20yr,60,5.399764178788423
70_30,20,20yr,61,5.57129811188079
70_30,20,20yr,62,5.743506084807029
70_30,20,20yr,63,5.929398708384727
70_30,20,20yr,64,6.128626600082918
70_30,20,20yr,65,6.342079437183456
70_30,20,20yr,66,6.561697649880841
70_30,20,20yr,67,6.794803956947509
70_30,20,20yr,68,7.035773344075224
70_30,20,20yr,69,7.285866512514113
70_30,20,20yr,70,7.551094861875816
70_30,20,20yr,71,7.845970208154949
70_30,20,20yr,72,8.14053760239629
70_30,20,20yr,73,8.452326700789476
70_30,20,20yr,74,8.803959188565317
70_30,20,20yr,75,9.165755099253175
70_30,20,20yr,76,9.545088486066888
70_30,20,20yr,77,9.941937212187955
70_30,20,20yr,78,10.361168674695202
70_30,20,20yr,79,10.842665906468643
70_30,20,20yr,80,11.362502339906117
70_30,20,20yr,81,11.920427442103506
70_30,20,20yr,82,12.560543724287335
70_30,20,20yr,83,13.250037380919741
70_30,20,20yr,84,14.018516028338873
70_30,20,20yr,85,14.831706657929349
70_30,20,20yr,86,15.758493497579916
70_30,20,20yr,87,16.76863439861669
70_30,20,20yr,88,17.90574346079891
70_30,20,20yr,89,19.203528047841868
70_30,20,20yr,90,20.68343036034624
70_30,20,20yr,91,22.485237013898704
70_30,20,20yr,92,24.59163925205729
70_30,20,20yr,93,27.081215032976804
70_30,20,20yr,94,30.29431331303439
70_30,20,20yr,95,34.50201209350851
70_30,20,20yr,96,40.11809409496476
70_30,20,20yr,97,48.51736998573868
70_30,20,20yr,98,62.64186748798488
70_30,20,20yr,99,92.68308439776493
70_30,20,20yr,100,2225.835307477784
70_30,30,30yr,0,-0.7189873053675132
70_30,30,30yr,1,0.2605232526580482
70_30,30,30yr,2,0.5347300469742282
70_30,30,30yr,3,0.7581020062885752
70_30,30,30yr,4,0.9448123184663018
70_30,30,30yr,5,1.1128416589203414
70_30,30,30yr,6,1.2648464707676785
70_30,30,30yr,7,1.4188681936303862
70_30,30,30yr,8,1.56780736380715
70_30,30,30yr,9,1.7243117588870807
70_30,30,30yr,10,1.8742260494841454
70_30,30,30yr,11,2.025784610074729
70_30,30,30yr,12,2.1642017823614808
70_30,30,30yr,13,2.3136686975415195
70_30,30,30yr,14,2.45900044956574
70_30,30,30yr,15,2.601787788487331
70_30,30,30yr,16,2.737169685151273
70_30,30,30yr,17,2.889451146681155
70_30,30,30yr,18,3.0350936596988998
70_30,30,30yr,19,3.1811467440095833
70_30,30,30yr,20,3.3294239439806925
70_30,30,30yr,21,3.479577571066252
70_30,30,30yr,22,3.6340287169145893
70_30,30,30yr,23,3.795455682968143
70_30,30,30yr,24,3.94928454197831
70_30,30,30yr,25,4.110530945264808
70_30,30,30yr,26,4.269610894711408
70_30,30,30yr,27,4.447503495521729
70_30,30,30yr,28,4.624540017444496
70_30,30,30yr,29,4.804172898051977
70_30,30,30yr,30,4.973124255856765
70_30,30,30yr,31,5.16288704462248
70_30,30,30yr,32,5.364007653790772
70_30,30,30yr,33,5.563133098439337
70_30,30,30yr,34,5.765839925717825
70_30,30,30yr,35,5.977526067090636
70_30,30,30yr,36,6.194252853975211
70_30,30,30yr,37,6.4293540235959
70_30,30,30yr,38,6.667816598853534
70_30,30,30yr,39,6.891087237211959
70_30,30,30yr,40,7.132269979530946
70_30,30,30yr,41,7.394050752042464
70_30,30,30yr,42,7.657518178939859
70_30,30,30yr,43,7.936911107635181
70_30,30,30yr,44,8.226283016082663
70_30,30,30yr,45,8.516759950605593
70_30,30,30yr,46,8.815564138478187
70_30,30,30yr,47,9.123008162674893
70_30,30,30yr,48,9.454866225034161
70_30,30,30yr,49,9.781794168535221
70_30,30,30yr,50,10.133323811286882
70_30,30,30yr,51,10.519805643477433
70_30,30,30yr,52,10.90404239380317
70_30,30,30yr,53,11.315343105087068
70_30,30,30yr,54,11.708458237226992
70_30,30,30yr,55,12.151741297283262
