etf,year_value,year_name,percentile,return
70_30,30,30yr,58,13.199401030046358
70_30,30,30yr,59,13.702716222288776
70_30,30,30yr,60,14.235468775881106
70_30,30,30yr,61,14.800978895526283
70_30,30,30yr,62,15.3925012071267
70_30,30,30yr,63,16.01370235004473
70_30,30,30yr,64,16.669537642553024
70_30,30,30yr,65,17.3577000284908
70_30,30,30yr,66,18.088746886432293
70_30,30,30yr,67,18.871844455784412
70_30,30,30yr,68,19.708228659530846
70_30,30,30yr,69,20.593112207240473
70_30,30,30yr,70,21.513145566763313
70_30,30,30yr,71,22.4956347614618
70_30,30,30yr,72,23.569922370361663
70_30,30,30yr,73,24.725777972502797
70_30,30,30yr,74,25.951318557737057
70_30,30,30yr,75,27.270792440305325
70_30,30,30yr,76,28.704414576187855
70_30,30,30yr,77,30.24890087149442
70_30,30,30yr,78,31.95183369550708
70_30,30,30yr,79,33.77384378898216
70_30,30,30yr,80,35.78227248832343
70_30,30,30yr,81,38.027494447439025
70_30,30,30yr,82,40.532142081969496
70_30,30,30yr,83,43.277063154120356
70_30,30,30yr,84,46.355121109669426
70_30,30,30yr,85,49.755872680679246
70_30,30,30yr,86,53.679194370488716
70_30,30,30yr,87,58.119572516806485
70_30,30,30yr,88,63.20324629986407
70_30,30,30yr,89,69.27374953149072
70_30,30,30yr,90,76.34279600834805
70_30,30,30yr,91,84.79852012155794
70_30,30,30yr,92,95.1115694628939
70_30,30,30yr,93,108.09205326336726
70_30,30,30yr,94,124.80535918637105
70_30,30,30yr,95,147.17506083541574
70_30,30,30yr,96,178.66711954788175
70_30,30,30yr,97,227.509576782963
70_30,30,30yr,98,313.555174681513
70_30,30,30yr,99,523.3681924715474
70_30,30,30yr,100,62135.51019330588
50_50,1,1yr,0,-0.62311992333339
50_50,1,1yr,1,-0.3566681335700311
50_50,1,1yr,2,-0.31893964106362527
50_50,1,1yr,3,-0.29338235186154904
50_50,1,1yr,4,-0.2729788589374755
50_50,1,1yr,5,-0.2561894778101771
50_50,1,1yr,6,-0.24129691198221054
50_50,1,1yr,7,-0.22806334095189695
50_50,1,1yr,8,-0.21588400966019483
50_50,1,1yr,9,-0.20461641134134484
50_50,1,1yr,10,-0.19420098419036774
50_50,1,1yr,11,-0.1841362917103614
50_50,1,1yr,12,-0.17441696002580576
50_50,1,1yr,13,-0.1653605517802358
50_50,1,1yr,14,-0.15655533166085805
50_50,1,1yr,15,-0.14813859463412632
50_50,1,1yr,16,-0.13988536260454543
50_50,1,1yr,17,-0.13188188326610112
50_50,1,1yr,18,-0.12426662349398632
50_50,1,1yr,19,-0.11671692451361881
50_50,1,1yr,20,-0.10929398460605871
50_50,1,1yr,21,-0.1020496197406438
50_50,1,1yr,22,-0.09501435788921453
50_50,1,1yr,23,-0.08803826197570014
50_50,1,1yr,24,-0.08123142157662155
50_50,1,1yr,25,-0.07433481270763753
50_50,1,1yr,26,-0.06763334298934798
50_50,1,1yr,27,-0.06092125534428344
50_50,1,1yr,28,-0.054318496053344545
50_50,1,1yr,29,-0.0479105550997051
50_50,1,1yr,30,-0.041480563240037016
50_50,1,1yr,31,-0.03508484429716929
50_50,1,1yr,32,-0.028652128542866973
50_50,1,1yr,33,-0.022093068773208935
50_50,1,1yr,34,-0.01574279432189163
50_50,1,1yr,35,-0.009343258097614882
50_50,1,1yr,36,-0.0030731769539369957
50_50,1,1yr,37,0.003233237470884165
50_50,1,1yr,38,0.009528066016415648
50_50,1,1yr,39,0.015873495019533113
50_50,1,1yr,40,0.02216210201651192
50_50,1,1yr,41,0.02845749857986657
50_50,1,1yr,42,0.034721665188097606
50_50,1,1yr,43,0.04109883653130386
50_50,1,1yr,44,0.04746405952205923
50_50,1,1yr,45,0.05380328587118999
50_50,1,1yr,46,0.06030425346348389
50_50,1,1yr,47,0.06672834632616609
50_50,1,1yr,48,0.07315419358331965
50_50,1,1yr,49,0.07970372645828339
50_50,1,1yr,50,0.08634767351416939
50_50,1,1yr,51,0.09292113138386038
50_50,1,1yr,52,0.09956162725556983
50_50,1,1yr,53,0.10627020550377597
50_50,1,1yr,54,0.11292066498263853
50_50,1,1yr,55,0.11980552404731049
50_50,1,1yr,56,0.12670750466499114
50_50,1,1yr,57,0.13382514786055644
50_50,1,1yr,58,0.14080032085022143
50_50,1,1yr,59,0.1479436330701971
50_50,1,1yr,60,0.1551277627170884
50_50,1,1yr,61,0.1626185754179591
50_50,1,1yr,62,0.17021839680133177
50_50,1,1yr,63,0.17786715338832326
50_50,1,1yr,64,0.18562847731568455
50_50,1,1yr,65,0.19345167321032897
50_50,1,1yr,66,0.20155767027253724
50_50,1,1yr,67,0.20974382855668616
50_50,1,1yr,68,0.21813406832697013
50_50,1,1yr,69,0.22652285962502527
50_50,1,1yr,70,0.2352786952631598
50_50,1,1yr,71,0.2440665997798671
50_50,1,1yr,72,0.25325558899149037
50_50,1,1yr,73,0.26278398531224256
50_50,1,1yr,74,0.2724727884348075
50_50,1,1yr,75,0.2823920203859672
50_50,1,1yr,76,0.2926681353039714
50_50,1,1yr,77,0.3034121778588802
50_50,1,1yr,78,0.31434466283603857
50_50,1,1yr,79,0.3257120814905028
50_50,1,1yr,80,0.337634647531301
50_50,1,1yr,81,0.3501422928944452
50_50,1,1yr,82,0.3629240404837435
50_50,1,1yr,83,0.3765567040797524
50_50,1,1yr,84,0.39069341053962714
50_50,1,1yr,85,0.40567069746496975
50_50,1,1yr,86,0.42170516772023614
50_50,1,1yr,87,0.43878996008043747
50_50,1,1yr,88,0.4569507094891154
50_50,1,1yr,89,0.4764075862398326
50_50,1,1yr,90,0.4975663843899579
50_50,1,1yr,91,0.5205172378213315
50_50,1,1yr,92,0.5461010129924808
50_50,1,1yr,93,0.5751955740585719
50_50,1,1yr,94,0.6079669417382272
50_50,1,1yr,95,0.6461165472010134
50_50,1,1yr,96,0.6927143249339222
50_50,1,1yr,97,0.7531721943302448
50_50,1,1yr,98,0.8363480408178795
50_50,1,1yr,99,0.9768728919639048
50_50,1,1yr,100,3.420647152997204
50_50,3,3yr,0,-0.7263663210918239
50_50,3,3yr,1,-0.46415945762571903
50_50,3,3yr,2,-0.4134403165399871
50_50,3,3yr,3,-0.3775395150319632
50_50,3,3yr,4,-0.3491372258759215
50_50,3,3yr,5,-0.3243135561390447
50_50,3,3yr,6,-0.3024452809103582
50_50,3,3yr,7,-0.28207778854000043
50_50,3,3yr,8,-0.26328366194743436
50_50,3,3yr,9,-0.24549593067814668
50_50,3,3yr,10,-0.22862435292379157
50_50,3,3yr,11,-0.21287024267707927
50_50,3,3yr,12,-0.19767089975267965
50_50,3,3yr,13,-0.18284226202649
50_50,3,3yr,14,-0.1684830975667853
50_50,3,3yr,15,-0.15457385119960815
50_50,3,3yr,16,-0.14093850550706039
50_50,3,3yr,17,-0.12763186394946857
50_50,3,3yr,18,-0.11469846859597022
50_50,3,3yr,19,-0.10178284778388547
50_50,3,3yr,20,-0.08902460949519886
50_50,3,3yr,21,-0.07646886039003503
50_50,3,3yr,22,-0.06413440840241025
50_50,3,3yr,23,-0.05186600852359352
50_50,3,3yr,24,-0.039712803004625874
50_50,3,3yr,25,-0.02758184605799585
50_50,3,3yr,26,-0.015459321909729984
50_50,3,3yr,27,-0.0035121896633938943
50_50,3,3yr,28,0.00859108762302152
50_50,3,3yr,29,0.02039782635233478
50_50,3,3yr,30,0.032306395170126845
50_50,3,3yr,31,0.04444346120908038
50_50,3,3yr,32,0.05633781649541081
50_50,3,3yr,33,0.06818775565962554
50_50,3,3yr,34,0.08020065974640667
50_50,3,3yr,35,0.09210522300593782
50_50,3,3yr,36,0.10395772750529075
50_50,3,3yr,37,0.11581862641802554
50_50,3,3yr,38,0.12779121238950908
50_50,3,3yr,39,0.1398861227636271
50_50,3,3yr,40,0.15213098551583248
50_50,3,3yr,41,0.16418954563460186
50_50,3,3yr,42,0.1763534954394711
50_50,3,3yr,43,0.18888715467945116
50_50,3,3yr,44,0.2015532159196325
50_50,3,3yr,45,0.21452222073410887
50_50,3,3yr,46,0.22733912489282115
50_50,3,3yr,47,0.24027401870160447
50_50,3,3yr,48,0.2534675401054486
50_50,3,3yr,49,0.2669078760085236
50_50,3,3yr,50,0.28063613515398267
50_50,3,3yr,51,0.29420045939865236
50_50,3,3yr,52,0.3083829473751002
50_50,3,3yr,53,0.3225905147310578
50_50,3,3yr,54,0.3368747564432608
50_50,3,3yr,55,0.3512452064126923
50_50,3,3yr,56,0.36589733309451555
50_50,3,3yr,57,0.3807636082060316
50_50,3,3yr,58,0.39609221575661935
50_50,3,3yr,59,0.4116326707742911
50_50,3,3yr,60,0.42760014379853484
50_50,3,3yr,61,0.4439314556707429
50_50,3,3yr,62,0.4605693755688216
50_50,3,3yr,63,0.47722773539661467
50_50,3,3yr,64,0.4947122824703012
50_50,3,3yr,65,0.5128506345855067
50_50,3,3yr,66,0.5311524287766055
50_50,3,3yr,67,0.5498854473723723
50_50,3,3yr,68,0.5692219365216485
50_50,3,3yr,69,0.588999338071792
50_50,3,3yr,70,0.6095238421035202
50_50,3,3yr,71,0.6304655948676668
50_50,3,3yr,72,0.6519121799089933
50_50,3,3yr,73,0.6738432098196909
50_50,3,3yr,74,0.6969535367994378
50_50,3,3yr,75,0.7215202352631371
50_50,3,3yr,76,0.7462285203422517
50_50,3,3yr,77,0.7725216530101089
50_50,3,3yr,78,0.7997959104365183
50_50,3,3yr,79,0.8280962143889389
50_50,3,3yr,80,0.8580614764980943
50_50,3,3yr,81,0.8892952715975989
50_50,3,3yr,82,0.9218458023988088
50_50,3,3yr,83,0.9568308231443943
50_50,3,3yr,84,0.9935257647622839
50_50,3,3yr,85,1.0335830766842466
50_50,3,3yr,86,1.0759832671372687
50_50,3,3yr,87,1.1222006142455405
50_50,3,3yr,88,1.1713418799617787
50_50,3,3yr,89,1.2246679912208271
50_50,3,3yr,90,1.2836284736167516
50_50,3,3yr,91,1.3493814819299041
50_50,3,3yr,92,1.4235773623350028
50_50,3,3yr,93,1.5079432664841583
50_50,3,3yr,94,1.6053960750234504
50_50,3,3yr,95,1.7226251289178882
50_50,3,3yr,96,1.8677111676787976
50_50,3,3yr,97,2.0609788671402667
50_50,3,3yr,98,2.338478544298126
50_50,3,3yr,99,2.8498327062977746
50_50,3,3yr,100,17.881531274106933
50_50,5,5yr,0,-0.7738458005533045
50_50,5,5yr,1,-0.4965042987991709
50_50,5,5yr,2,-0.43755983020515005
50_50,5,5yr,3,-0.3959680398958779
50_50,5,5yr,4,-0.3612182516418064
50_50,5,5yr,5,-0.33063879413920483
50_50,5,5yr,6,-0.3033388795837144
50_50,5,5yr,7,-0.2779863857363094
50_50,5,5yr,8,-0.254556393655
50_50,5,5yr,9,-0.23260353615494372
50_50,5,5yr,10,-0.21141626167325983
50_50,5,5yr,11,-0.19081027085212954
50_50,5,5yr,12,-0.17087567602970483
50_50,5,5yr,13,-0.15148866596062938
50_50,5,5yr,14,-0.13240294082316345
50_50,5,5yr,15,-0.11417622769540842
50_50,5,5yr,16,-0.09593399905532529
50_50,5,5yr,17,-0.07844716457273404
50_50,5,5yr,18,-0.061046388192090295
50_50,5,5yr,19,-0.04355933123392197
50_50,5,5yr,20,-0.026540972996168477
50_50,5,5yr,21,-0.00918795310283299
50_50,5,5yr,22,0.007697828049531619
50_50,5,5yr,23,0.02497967936325629
50_50,5,5yr,24,0.04206953937745744
50_50,5,5yr,25,0.05864099075296997
50_50,5,5yr,26,0.07545813301898813
50_50,5,5yr,27,0.09218389556475343
50_50,5,5yr,28,0.10891311900954337
50_50,5,5yr,29,0.1258908755780318
50_50,5,5yr,30,0.14288856181098164
50_50,5,5yr,31,0.1596293546440507
50_50,5,5yr,32,0.17655488978707956
50_50,5,5yr,33,0.19359832984733327
50_50,5,5yr,34,0.2108605760534702
50_50,5,5yr,35,0.22796465752469242
50_50,5,5yr,36,0.24545400159747255
50_50,5,5yr,37,0.2632682526471125
50_50,5,5yr,38,0.28087253291137604
50_50,5,5yr,39,0.2987894117208014
50_50,5,5yr,40,0.3168852366120334
50_50,5,5yr,41,0.3351886373880304
50_50,5,5yr,42,0.3536719071937974
50_50,5,5yr,43,0.37271845825492145
50_50,5,5yr,44,0.3916912035777249
50_50,5,5yr,45,0.4108489693705263
50_50,5,5yr,46,0.43035445493786706
50_50,5,5yr,47,0.4502111126837678
50_50,5,5yr,48,0.47036287404994626
50_50,5,5yr,49,0.49075084576406736
50_50,5,5yr,50,0.511350996145546
50_50,5,5yr,51,0.5324639470974448
50_50,5,5yr,52,0.5538225100356676
50_50,5,5yr,53,0.575956180615531
50_50,5,5yr,54,0.5984274566108522
50_50,5,5yr,55,0.6212737128753066
50_50,5,5yr,56,0.6444217269723717
50_50,5,5yr,57,0.6683203170347953
50_50,5,5yr,58,0.6926866117621767
50_50,5,5yr,59,0.7175912769144738
50_50,5,5yr,60,0.742830254124238
50_50,5,5yr,61,0.7691862072101866
50_50,5,5yr,62,0.7962598273589692
50_50,5,5yr,63,0.8233214178272465
50_50,5,5yr,64,0.8513034122409272
50_50,5,5yr,65,0.8805698361669141
50_50,5,5yr,66,0.9106454911772012
50_50,5,5yr,67,0.9412458059441556
50_50,5,5yr,68,0.9734840428001748
50_50,5,5yr,69,1.0060853163862387
50_50,5,5yr,70,1.0406239646627453
50_50,5,5yr,71,1.076090526002996
50_50,5,5yr,72,1.112733127422271
50_50,5,5yr,73,1.1506065801342555
50_50,5,5yr,74,1.1901755026429366
50_50,5,5yr,75,1.2316566975245666
50_50,5,5yr,76,1.274878925742492
50_50,5,5yr,77,1.3202720850947012
50_50,5,5yr,78,1.36732532137678
50_50,5,5yr,79,1.417556578828323
50_50,5,5yr,80,1.470608265992674
50_50,5,5yr,81,1.5260653315158388
50_50,5,5yr,82,1.5864147913250863
50_50,5,5yr,83,1.6489641949267686
50_50,5,5yr,84,1.7165393110487717
50_50,5,5yr,85,1.787316546455398
50_50,5,5yr,86,1.8661625331999254
50_50,5,5yr,87,1.9499674983890611
50_50,5,5yr,88,2.0411564205976314
50_50,5,5yr,89,2.1420596761034965
50_50,5,5yr,90,2.256296621977242
50_50,5,5yr,91,2.3819989738828027
50_50,5,5yr,92,2.5257364070071664
50_50,5,5yr,93,2.6933486643749696
50_50,5,5yr,94,2.8870723168836165
50_50,5,5yr,95,3.129396637236243
50_50,5,5yr,96,3.435718554521662
50_50,5,5yr,97,3.843969141729932
50_50,5,5yr,98,4.454963137281247
50_50,5,5yr,99,5.587510272580541
50_50,5,5yr,100,61.22335815362987
50_50,10,10yr,0,-0.8306967500024562
50_50,10,10yr,1,-0.490895315489237
50_50,10,10yr,2,-0.411896086383702
50_50,10,10yr,3,-0.3546487747516073
50_50,10,10yr,4,-0.30612512255001395
50_50,10,10yr,5,-0.2625652216903104
50_50,10,10yr,6,-0.22278764052974925
50_50,10,10yr,7,-0.18537886779488166
50_50,10,10yr,8,-0.15038321163046636
50_50,10,10yr,9,-0.11581402830475301
50_50,10,10yr,10,-0.08201508818276115
50_50,10,10yr,11,-0.04935526618164965
50_50,10,10yr,12,-0.018309765308230197
50_50,10,10yr,13,0.012449635691690164
50_50,10,10yr,14,0.04359694092889965
50_50,10,10yr,15,0.07408815826992987
50_50,10,10yr,16,0.10465049180222297
50_50,10,10yr,17,0.13501182373841197
50_50,10,10yr,18,0.1650458399289726
50_50,10,10yr,19,0.19551415149975948
50_50,10,10yr,20,0.2254399956158079
50_50,10,10yr,21,0.25523997883354277
50_50,10,10yr,22,0.28519684024677006
50_50,10,10yr,23,0.3158303712525148
50_50,10,10yr,24,0.34610370619879427
50_50,10,10yr,25,0.3769281639923051
50_50,10,10yr,26,0.4076287995750355
50_50,10,10yr,27,0.43875732123982436
50_50,10,10yr,28,0.46981435330756527
50_50,10,10yr,29,0.5012381926670397
50_50,10,10yr,30,0.53338428763714
50_50,10,10yr,31,0.5656241300375681
50_50,10,10yr,32,0.5982862056519734
50_50,10,10yr,33,0.6316177409666855
50_50,10,10yr,34,0.6651886014677145
50_50,10,10yr,35,0.6990810489495007
50_50,10,10yr,36,0.7339997760349553
50_50,10,10yr,37,0.7693063543834363
50_50,10,10yr,38,0.8051717445041776
50_50,10,10yr,39,0.8417019678071326
50_50,10,10yr,40,0.8784361950748886
50_50,10,10yr,41,0.9163184048394735
50_50,10,10yr,42,0.9554669977888566
50_50,10,10yr,43,0.9945570600998888
50_50,10,10yr,44,1.0344508195898672
50_50,10,10yr,45,1.075229029910915
50_50,10,10yr,46,1.1171963493838546
50_50,10,10yr,47,1.1596559078990547
50_50,10,10yr,48,1.2035869601993454
50_50,10,10yr,49,1.2483598522375035
50_50,10,10yr,50,1.2942572868957047
50_50,10,10yr,51,1.3407253352994133
50_50,10,10yr,52,1.3888753203872213
50_50,10,10yr,53,1.4380348848802984
50_50,10,10yr,54,1.4891784712861453
50_50,10,10yr,55,1.5421627835213014
50_50,10,10yr,56,1.5961773930574303
50_50,10,10yr,57,1.6518390173503512
50_50,10,10yr,58,1.7088964129131612
50_50,10,10yr,59,1.7673008778424297
50_50,10,10yr,60,1.827324420666659
50_50,10,10yr,61,1.8902494781613017
50_50,10,10yr,62,1.955396482703391
50_50,10,10yr,63,2.023922711046148
50_50,10,10yr,64,2.0936158012497534
50_50,10,10yr,65,2.1650490176330894
50_50,10,10yr,66,2.239921750242644
50_50,10,10yr,67,2.3177936328987205
50_50,10,10yr,68,2.398731239859726
50_50,10,10yr,69,2.4837431813036033
50_50,10,10yr,70,2.572712077130835
50_50,10,10yr,71,2.663948168074076
50_50,10,10yr,72,2.7609303494264275
50_50,10,10yr,73,2.862851117509303
50_50,10,10yr,74,2.968244829498315
50_50,10,10yr,75,3.0799350953164994
50_50,10,10yr,76,3.1988315769329674
50_50,10,10yr,77,3.323253033913492
50_50,10,10yr,78,3.455383986564498
50_50,10,10yr,79,3.5952311071625647
50_50,10,10yr,80,3.7458204011576965
50_50,10,10yr,81,3.9087777551689045
50_50,10,10yr,82,4.08106250148119
50_50,10,10yr,83,4.269397565604119
50_50,10,10yr,84,4.473664320172348
50_50,10,10yr,85,4.696027678283048
50_50,10,10yr,86,4.939626386969696
50_50,10,10yr,87,5.2016537618696255
50_50,10,10yr,88,5.496822601389699
50_50,10,10yr,89,5.821185828351869
50_50,10,10yr,90,6.19897951960621
50_50,10,10yr,91,6.6206959000445575
50_50,10,10yr,92,7.122937225106867
50_50,10,10yr,93,7.7230593597343
50_50,10,10yr,94,8.424572148830359
50_50,10,10yr,95,9.31430545044837
50_50,10,10yr,96,10.477421694137783
50_50,10,10yr,97,12.099427959599288
50_50,10,10yr,98,14.647578277084985
50_50,10,10yr,99,19.72299256603823
50_50,10,10yr,100,321.3841026691642
50_50,15,15yr,0,-0.8505826205127944
50_50,15,15yr,1,-0.43276952442155603
50_50,15,15yr,2,-0.3299219964956551
50_50,15,15yr,3,-0.2513054100840821
50_50,15,15yr,4,-0.1850347017173254
50_50,15,15yr,5,-0.12544095426889312
50_50,15,15yr,6,-0.069594694488604
50_50,15,15yr,7,-0.015780141952849436
50_50,15,15yr,8,0.036391962334001327
50_50,15,15yr,9,0.08648175592546486
50_50,15,15yr,10,0.13468786846782788
50_50,15,15yr,11,0.18258366206820226
50_50,15,15yr,12,0.22961465095318057
50_50,15,15yr,13,0.2767428366362668
50_50,15,15yr,14,0.32319357938032955
50_50,15,15yr,15,0.3698626363128764
50_50,15,15yr,16,0.41614923600533793
50_50,15,15yr,17,0.4633958743670208
50_50,15,15yr,18,0.5105819565020505
50_50,15,15yr,19,0.5570970184519134
50_50,15,15yr,20,0.6044430259637626
50_50,15,15yr,21,0.6520654897919732
50_50,15,15yr,22,0.7000795158748733
50_50,15,15yr,23,0.7492308037523535
50_50,15,15yr,24,0.7984133914999766
50_50,15,15yr,25,0.8487158378361122
50_50,15,15yr,26,0.900426239717937
50_50,15,15yr,27,0.9524468965370982
50_50,15,15yr,28,1.004543335850589
50_50,15,15yr,29,1.0569836371748975
50_50,15,15yr,30,1.1122737112016698
50_50,15,15yr,31,1.1677222566585554
50_50,15,15yr,32,1.2244623035206563
50_50,15,15yr,33,1.2819415839528068
50_50,15,15yr,34,1.339950128297894
50_50,15,15yr,35,1.4003295009722605
50_50,15,15yr,36,1.4616126414969748
50_50,15,15yr,37,1.524029323253868
50_50,15,15yr,38,1.587855123637461
50_50,15,15yr,39,1.65474560451529
50_50,15,15yr,40,1.7225124391109428
50_50,15,15yr,41,1.7909608089380915
50_50,15,15yr,42,1.8617073266865771
50_50,15,15yr,43,1.9339289584171995
50_50,15,15yr,44,2.0080365542413983
50_50,15,15yr,45,2.0844723071112465
50_50,15,15yr,46,2.163089268517031
50_50,15,15yr,47,2.2438085520210027
50_50,15,15yr,48,2.325767853401834
50_50,15,15yr,49,2.4115719719982907
50_50,15,15yr,50,2.499671090362968
50_50,15,15yr,51,2.5901756665603273
50_50,15,15yr,52,2.68473819678685
50_50,15,15yr,53,2.7824099403627995
50_50,15,15yr,54,2.8823175208700347
50_50,15,15yr,55,2.9862978939354257
50_50,15,15yr,56,3.0943020152222775
50_50,15,15yr,57,3.2046635361149516
50_50,15,15yr,58,3.318515694417316
50_50,15,15yr,59,3.4362884033463725
50_50,15,15yr,60,3.5604888091061406
50_50,15,15yr,61,3.689727082294017
50_50,15,15yr,62,3.8250978931897266
50_50,15,15yr,63,3.9637322386568616
50_50,15,15yr,64,4.10762142754704
50_50,15,15yr,65,4.259653527753797
50_50,15,15yr,66,4.417405302470799
50_50,15,15yr,67,4.581446538693698
50_50,15,15yr,68,4.7567770300966234
50_50,15,15yr,69,4.936541963553241
50_50,15,15yr,70,5.128530477420488
50_50,15,15yr,71,5.332845591498822
50_50,15,15yr,72,5.544768439266267
50_50,15,15yr,73,5.771880988504481
50_50,15,15yr,74,6.014080701144067
50_50,15,15yr,75,6.26348888277725
50_50,15,15yr,76,6.5290685851519
50_50,15,15yr,77,6.815802965027755
50_50,15,15yr,78,7.122634528883611
50_50,15,15yr,79,7.449167803677552
50_50,15,15yr,80,7.812472896287996
50_50,15,15yr,81,8.192441083378238
50_50,15,15yr,82,8.612043449440936
50_50,15,15yr,83,9.064286420150573
50_50,15,15yr,84,9.54811614917681
50_50,15,15yr,85,10.09913875274572
50_50,15,15yr,86,10.704640099181463
50_50,15,15yr,87,11.367183889732214
50_50,15,15yr,88,12.125091909979789
50_50,15,15yr,89,12.993375651756836
50_50,15,15yr,90,13.979686920453673
50_50,15,15yr,91,15.112885002462582
50_50,15,15yr,92,16.449703268404573
50_50,15,15yr,93,18.066135851183795
50_50,15,15yr,94,20.064258374560318
50_50,15,15yr,95,22.558366173652743
50_50,15,15yr,96,25.97507407167794
50_50,15,15yr,97,30.801556854645796
50_50,15,15yr,98,38.78799057309145
50_50,15,15yr,99,55.8830708520832
50_50,15,15yr,100,1044.523632780436
50_50,20,20yr,0,-0.8935098492327154
50_50,20,20yr,1,-0.3381668804751272
50_50,20,20yr,2,-0.20362047811575495
50_50,20,20yr,3,-0.0987215997410088
50_50,20,20yr,4,-0.008372726650038409
50_50,20,20yr,5,0.07470556515707044
50_50,20,20yr,6,0.15359027762915778
50_50,20,20yr,7,0.22807227490244025
50_50,20,20yr,8,0.3003960409361946
50_50,20,20yr,9,0.3724336516301725
50_50,20,20yr,10,0.4428762201071925
50_50,20,20yr,11,0.5130583164303048
50_50,20,20yr,12,0.5820352065754919
50_50,20,20yr,13,0.6494257633276007
50_50,20,20yr,14,0.7186415562231968
50_50,20,20yr,15,0.7884300117076266
50_50,20,20yr,16,0.8593586014736175
50_50,20,20yr,17,0.9298068555438301
50_50,20,20yr,18,1.0008666127219157
50_50,20,20yr,19,1.0723371075079424
50_50,20,20yr,20,1.1457871039704128
50_50,20,20yr,21,1.2196619452578656
50_50,20,20yr,22,1.2953212098564073
50_50,20,20yr,23,1.3722881483850062
50_50,20,20yr,24,1.451706528482578
50_50,20,20yr,25,1.532803672651743
50_50,20,20yr,26,1.6140517063126216
50_50,20,20yr,27,1.699329447892501
50_50,20,20yr,28,1.7841856270262881
50_50,20,20yr,29,1.8719584168727605
50_50,20,20yr,30,1.9605902364175138
50_50,20,20yr,31,2.052425402854181
50_50,20,20yr,32,2.146993274686629
50_50,20,20yr,33,2.241870511376101
50_50,20,20yr,34,2.340949187360488
50_50,20,20yr,35,2.4415646751085998
50_50,20,20yr,36,2.546660872517629
50_50,20,20yr,37,2.652739367571403
50_50,20,20yr,38,2.7608821204819547
50_50,20,20yr,39,2.871884832681309
50_50,20,20yr,40,2.987515164329069
50_50,20,20yr,41,3.1049319120148424
50_50,20,20yr,42,3.2282811556054565
50_50,20,20yr,43,3.353776123907652
50_50,20,20yr,44,3.482352566897676
50_50,20,20yr,45,3.6149275950936257
50_50,20,20yr,46,3.7523344312997575
50_50,20,20yr,47,3.895756346939823
50_50,20,20yr,48,4.044912704602706
50_50,20,20yr,49,4.197070588335229
50_50,20,20yr,50,4.355952316232335
50_50,20,20yr,51,4.5198193826532505
50_50,20,20yr,52,4.692288954925848
50_50,20,20yr,53,4.868065409885622
50_50,20,20yr,54,5.052222952903379
50_50,20,20yr,55,5.242970620864476
50_50,20,20yr,56,5.439321782196098
50_50,20,20yr,57,5.645640730363903
50_50,20,20yr,58,5.861963718859654
50_50,20,20yr,59,6.0825136178272246
50_50,20,20yr,60,6.319099613979084
50_50,20,20yr,61,6.5651916074708065
50_50,20,20yr,62,6.820493578906365
50_50,20,20yr,63,7.093458927045383
50_50,20,20yr,64,7.376385267958158
50_50,20,20yr,65,7.674270270097711
50_50,20,20yr,66,7.986338805128456
50_50,20,20yr,67,8.316072946960437
50_50,20,20yr,68,8.667669669805871
50_50,20,20yr,69,9.03210658060111
50_50,20,20yr,70,9.424651807360956
50_50,20,20yr,71,9.834326425463509
50_50,20,20yr,72,10.26418555981774
50_50,20,20yr,73,10.725910872912937
50_50,20,20yr,74,11.210568972891016
50_50,20,20yr,75,11.742371795465505
50_50,20,20yr,76,12.305782844272086
50_50,20,20yr,77,12.917882315673918
50_50,20,20yr,78,13.578500158245957
50_50,20,20yr,79,14.282501134530726
50_50,20,20yr,80,15.051018370882042
50_50,20,20yr,81,15.884767157048646
50_50,20,20yr,82,16.819403601062067
50_50,20,20yr,83,17.836377508749084
50_50,20,20yr,84,18.934018634121013
50_50,20,20yr,85,20.169829130269097
50_50,20,20yr,86,21.542057636396514
50_50,20,20yr,87,23.082865860728912
50_50,20,20yr,88,24.834806626259187
50_50,20,20yr,89,26.855401142435248
50_50,20,20yr,90,29.168890464473353
50_50,20,20yr,91,31.921397624288048
50_50,20,20yr,92,35.231827330470686
50_50,20,20yr,93,39.159521489752755
50_50,20,20yr,94,44.233801896167314
50_50,20,20yr,95,50.74942878024601
50_50,20,20yr,96,59.79907025046801
50_50,20,20yr,97,73.0825885111527
50_50,20,20yr,98,95.48842220117982
50_50,20,20yr,99,145.38630885305056
50_50,20,20yr,100,6098.733751862458
50_50,30,30yr,0,-0.7990935331432927
50_50,30,30yr,1,-0.03402978790328909
50_50,30,30yr,2,0.20184324429129452
50_50,30,30yr,3,0.38685063210244064
50_50,30,30yr,4,0.5527137180018811
50_50,30,30yr,5,0.7101213763789505
50_50,30,30yr,6,0.8627424892834853
50_50,30,30yr,7,1.0116834211398293
50_50,30,30yr,8,1.1574543786008213
50_50,30,30yr,9,1.3018398476254291
50_50,30,30yr,10,1.4444103122923506
50_50,30,30yr,11,1.5891562281243452
50_50,30,30yr,12,1.7339134607768232
50_50,30,30yr,13,1.8809629825489105
50_50,30,30yr,14,2.028860850224101
50_50,30,30yr,15,2.1769981466273163
50_50,30,30yr,16,2.331304878492212
50_50,30,30yr,17,2.4889449336483627
50_50,30,30yr,18,2.6517647314240875
50_50,30,30yr,19,2.8170118395730004
50_50,30,30yr,20,2.985189090341498
